real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
28121,2e-08,8e-05,6811.09912154733,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28122,2e-08,8e-05,6811.09904154733,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28123,2e-08,8e-05,6811.09896154733,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28124,2e-08,8e-05,6811.09888154733,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28125,2e-08,8e-05,6811.09880154733,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28126,2e-08,8e-05,6811.098721547331,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28127,2e-08,8e-05,6811.098641547331,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28128,2e-08,8e-05,6811.098561547331,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28129,2e-08,8e-05,6811.098481547331,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28130,2e-08,8e-05,6811.098401547331,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28131,2e-08,8e-05,6811.098321547332,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28132,2e-08,8e-05,6811.098241547332,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28133,2e-08,8e-05,6811.098161547332,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28134,2e-08,8e-05,6811.098081547332,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28135,2e-08,8e-05,6811.098001547332,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28136,2e-08,8e-05,6811.097921547333,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28137,2e-08,8e-05,6811.097841547333,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28138,2e-08,8e-05,6811.097761547333,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28139,2e-08,8e-05,6811.097681547333,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28140,2e-08,8e-05,6811.097601547333,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28141,2e-08,8e-05,6811.097521547334,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28142,2e-08,8e-05,6811.097441547334,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28143,2e-08,8e-05,6811.097361547334,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28144,2e-08,8e-05,6811.097281547334,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28145,2e-08,8e-05,6811.097201547334,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28146,2e-08,8e-05,6811.097121547335,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28147,2e-08,8e-05,6811.097041547335,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28148,2e-08,8e-05,6811.096961547335,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28149,2e-08,8e-05,6811.096881547335,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28150,2e-08,8e-05,6811.096801547335,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28151,2e-08,8e-05,6811.096721547336,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28152,2e-08,8e-05,6811.096641547336,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28153,2e-08,8e-05,6811.096561547336,1.0013580322265624e-12,0.7000000000000001,55,2122-11
28154,2e-08,8e-05,6811.096481547336,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28155,2e-08,8e-05,6811.096401547336,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28156,2e-08,8e-05,6811.096321547337,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28157,2e-08,8e-05,6811.096241547337,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28158,2e-08,8e-05,6811.096161547337,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28159,2e-08,8e-05,6811.096081547337,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28160,2e-08,8e-05,6811.096001547337,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28161,2e-08,8e-05,6811.095921547338,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28162,2e-08,8e-05,6811.095841547338,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28163,2e-08,8e-05,6811.095761547338,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28164,2e-08,8e-05,6811.095681547338,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28165,2e-08,8e-05,6811.095601547338,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28166,2e-08,8e-05,6811.095521547339,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28167,2e-08,8e-05,6811.095441547339,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28168,2e-08,8e-05,6811.095361547339,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28169,2e-08,8e-05,6811.095281547339,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28170,2e-08,8e-05,6811.0952015473395,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28171,2e-08,8e-05,6811.09512154734,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28172,2e-08,8e-05,6811.09504154734,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28173,2e-08,8e-05,6811.09496154734,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28174,2e-08,8e-05,6811.09488154734,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28175,2e-08,8e-05,6811.0948015473405,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28176,2e-08,8e-05,6811.094721547341,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28177,2e-08,8e-05,6811.094641547341,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28178,2e-08,8e-05,6811.094561547341,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28179,2e-08,8e-05,6811.094481547341,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28180,2e-08,8e-05,6811.0944015473415,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28181,2e-08,8e-05,6811.094321547342,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28182,2e-08,8e-05,6811.094241547342,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28183,2e-08,8e-05,6811.094161547342,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28184,2e-08,8e-05,6811.094081547342,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28185,2e-08,8e-05,6811.0940015473425,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28186,2e-08,8e-05,6811.093921547343,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28187,2e-08,8e-05,6811.093841547343,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28188,2e-08,8e-05,6811.093761547343,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28189,2e-08,8e-05,6811.093681547343,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28190,2e-08,8e-05,6811.0936015473435,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28191,2e-08,8e-05,6811.093521547344,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28192,2e-08,8e-05,6811.093441547344,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28193,2e-08,8e-05,6811.093361547344,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28194,2e-08,8e-05,6811.093281547344,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28195,2e-08,8e-05,6811.0932015473445,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28196,2e-08,8e-05,6811.093121547345,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28197,2e-08,8e-05,6811.093041547345,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28198,2e-08,8e-05,6811.092961547345,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28199,2e-08,8e-05,6811.092881547345,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28200,2e-08,8e-05,6811.0928015473455,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28201,2e-08,8e-05,6811.092721547346,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28202,2e-08,8e-05,6811.092641547346,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28203,2e-08,8e-05,6811.092561547346,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28204,2e-08,8e-05,6811.092481547346,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28205,2e-08,8e-05,6811.0924015473465,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28206,2e-08,8e-05,6811.092321547347,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28207,2e-08,8e-05,6811.092241547347,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28208,2e-08,8e-05,6811.092161547347,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28209,2e-08,8e-05,6811.092081547347,1.0013580322265624e-12,0.6000000000000001,56,2122-12
28210,2e-08,8e-05,6811.0920015473475,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28211,2e-08,8e-05,6811.091921547348,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28212,2e-08,8e-05,6811.091841547348,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28213,2e-08,8e-05,6811.091761547348,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28214,2e-08,8e-05,6811.091681547348,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28215,2e-08,8e-05,6811.091601547349,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28216,2e-08,8e-05,6811.091521547349,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28217,2e-08,8e-05,6811.091441547349,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28218,2e-08,8e-05,6811.091361547349,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28219,2e-08,8e-05,6811.091281547349,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28220,2e-08,8e-05,6811.09120154735,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28221,2e-08,8e-05,6811.09112154735,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28222,2e-08,8e-05,6811.09104154735,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28223,2e-08,8e-05,6811.09096154735,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28224,2e-08,8e-05,6811.09088154735,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28225,2e-08,8e-05,6811.090801547351,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28226,2e-08,8e-05,6811.090721547351,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28227,2e-08,8e-05,6811.090641547351,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28228,2e-08,8e-05,6811.090561547351,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28229,2e-08,8e-05,6811.090481547351,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28230,2e-08,8e-05,6811.090401547352,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28231,2e-08,8e-05,6811.090321547352,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28232,2e-08,8e-05,6811.090241547352,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28233,2e-08,8e-05,6811.090161547352,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28234,2e-08,8e-05,6811.090081547352,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28235,2e-08,8e-05,6811.090001547353,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28236,2e-08,8e-05,6811.089921547353,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28237,2e-08,8e-05,6811.089841547353,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28238,2e-08,8e-05,6811.089761547353,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28239,2e-08,8e-05,6811.089681547353,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28240,2e-08,8e-05,6811.089601547354,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28241,2e-08,8e-05,6811.089521547354,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28242,2e-08,8e-05,6811.089441547354,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28243,2e-08,8e-05,6811.089361547354,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28244,2e-08,8e-05,6811.089281547354,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28245,2e-08,8e-05,6811.089201547355,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28246,2e-08,8e-05,6811.089121547355,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28247,2e-08,8e-05,6811.089041547355,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28248,2e-08,8e-05,6811.088961547355,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28249,2e-08,8e-05,6811.088881547355,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28250,2e-08,8e-05,6811.088801547356,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28251,2e-08,8e-05,6811.088721547356,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28252,2e-08,8e-05,6811.088641547356,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28253,2e-08,8e-05,6811.088561547356,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28254,2e-08,8e-05,6811.088481547356,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28255,2e-08,8e-05,6811.088401547357,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28256,2e-08,8e-05,6811.088321547357,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28257,2e-08,8e-05,6811.088241547357,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28258,2e-08,8e-05,6811.088161547357,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28259,2e-08,8e-05,6811.088081547357,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28260,2e-08,8e-05,6811.088001547358,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28261,2e-08,8e-05,6811.087921547358,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28262,2e-08,8e-05,6811.087841547358,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28263,2e-08,8e-05,6811.087761547358,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28264,2e-08,8e-05,6811.087681547358,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28265,2e-08,8e-05,6811.087601547359,1.0013580322265624e-12,0.5000000000000001,56,2123-01
28266,2e-08,8e-05,6811.087521547359,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28267,2e-08,8e-05,6811.087441547359,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28268,2e-08,8e-05,6811.087361547359,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28269,2e-08,8e-05,6811.087281547359,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28270,2e-08,8e-05,6811.08720154736,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28271,2e-08,8e-05,6811.08712154736,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28272,2e-08,8e-05,6811.08704154736,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28273,2e-08,8e-05,6811.08696154736,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28274,2e-08,8e-05,6811.0868815473605,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28275,2e-08,8e-05,6811.086801547361,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28276,2e-08,8e-05,6811.086721547361,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28277,2e-08,8e-05,6811.086641547361,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28278,2e-08,8e-05,6811.086561547361,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28279,2e-08,8e-05,6811.0864815473615,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28280,2e-08,8e-05,6811.086401547362,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28281,2e-08,8e-05,6811.086321547362,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28282,2e-08,8e-05,6811.086241547362,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28283,2e-08,8e-05,6811.086161547362,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28284,2e-08,8e-05,6811.0860815473625,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28285,2e-08,8e-05,6811.086001547363,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28286,2e-08,8e-05,6811.085921547363,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28287,2e-08,8e-05,6811.085841547363,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28288,2e-08,8e-05,6811.085761547363,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28289,2e-08,8e-05,6811.0856815473635,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28290,2e-08,8e-05,6811.085601547364,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28291,2e-08,8e-05,6811.085521547364,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28292,2e-08,8e-05,6811.085441547364,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28293,2e-08,8e-05,6811.085361547364,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28294,2e-08,8e-05,6811.0852815473645,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28295,2e-08,8e-05,6811.085201547365,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28296,2e-08,8e-05,6811.085121547365,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28297,2e-08,8e-05,6811.085041547365,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28298,2e-08,8e-05,6811.084961547365,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28299,2e-08,8e-05,6811.0848815473655,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28300,2e-08,8e-05,6811.084801547366,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28301,2e-08,8e-05,6811.084721547366,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28302,2e-08,8e-05,6811.084641547366,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28303,2e-08,8e-05,6811.084561547366,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28304,2e-08,8e-05,6811.0844815473665,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28305,2e-08,8e-05,6811.084401547367,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28306,2e-08,8e-05,6811.084321547367,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28307,2e-08,8e-05,6811.084241547367,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28308,2e-08,8e-05,6811.084161547367,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28309,2e-08,8e-05,6811.0840815473675,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28310,2e-08,8e-05,6811.084001547368,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28311,2e-08,8e-05,6811.083921547368,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28312,2e-08,8e-05,6811.083841547368,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28313,2e-08,8e-05,6811.083761547368,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28314,2e-08,8e-05,6811.0836815473685,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28315,2e-08,8e-05,6811.083601547369,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28316,2e-08,8e-05,6811.083521547369,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28317,2e-08,8e-05,6811.083441547369,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28318,2e-08,8e-05,6811.083361547369,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28319,2e-08,8e-05,6811.08328154737,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28320,2e-08,8e-05,6811.08320154737,1.0013580322265624e-12,0.6000000000000001,55,2123-02
28321,2e-08,8e-05,6811.08312154737,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28322,2e-08,8e-05,6811.08304154737,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28323,2e-08,8e-05,6811.08296154737,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28324,2e-08,8e-05,6811.082881547371,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28325,2e-08,8e-05,6811.082801547371,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28326,2e-08,8e-05,6811.082721547371,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28327,2e-08,8e-05,6811.082641547371,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28328,2e-08,8e-05,6811.082561547371,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28329,2e-08,8e-05,6811.082481547372,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28330,2e-08,8e-05,6811.082401547372,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28331,2e-08,8e-05,6811.082321547372,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28332,2e-08,8e-05,6811.082241547372,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28333,2e-08,8e-05,6811.082161547372,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28334,2e-08,8e-05,6811.082081547373,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28335,2e-08,8e-05,6811.082001547373,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28336,2e-08,8e-05,6811.081921547373,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28337,2e-08,8e-05,6811.081841547373,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28338,2e-08,8e-05,6811.081761547373,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28339,2e-08,8e-05,6811.081681547374,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28340,2e-08,8e-05,6811.081601547374,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28341,2e-08,8e-05,6811.081521547374,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28342,2e-08,8e-05,6811.081441547374,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28343,2e-08,8e-05,6811.081361547374,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28344,2e-08,8e-05,6811.081281547375,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28345,2e-08,8e-05,6811.081201547375,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28346,2e-08,8e-05,6811.081121547375,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28347,2e-08,8e-05,6811.081041547375,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28348,2e-08,8e-05,6811.080961547375,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28349,2e-08,8e-05,6811.080881547376,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28350,2e-08,8e-05,6811.080801547376,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28351,2e-08,8e-05,6811.080721547376,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28352,2e-08,8e-05,6811.080641547376,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28353,2e-08,8e-05,6811.080561547376,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28354,2e-08,8e-05,6811.080481547377,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28355,2e-08,8e-05,6811.080401547377,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28356,2e-08,8e-05,6811.080321547377,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28357,2e-08,8e-05,6811.080241547377,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28358,2e-08,8e-05,6811.080161547377,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28359,2e-08,8e-05,6811.080081547378,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28360,2e-08,8e-05,6811.080001547378,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28361,2e-08,8e-05,6811.079921547378,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28362,2e-08,8e-05,6811.079841547378,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28363,2e-08,8e-05,6811.079761547378,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28364,2e-08,8e-05,6811.079681547379,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28365,2e-08,8e-05,6811.079601547379,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28366,2e-08,8e-05,6811.079521547379,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28367,2e-08,8e-05,6811.079441547379,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28368,2e-08,8e-05,6811.079361547379,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28369,2e-08,8e-05,6811.07928154738,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28370,2e-08,8e-05,6811.07920154738,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28371,2e-08,8e-05,6811.07912154738,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28372,2e-08,8e-05,6811.07904154738,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28373,2e-08,8e-05,6811.0789615473805,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28374,2e-08,8e-05,6811.078881547381,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28375,2e-08,8e-05,6811.078801547381,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28376,2e-08,8e-05,6811.078721547381,1.0013580322265624e-12,0.7000000000000001,56,2123-03
28377,2e-08,8e-05,6811.078641547381,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28378,2e-08,8e-05,6811.0785615473815,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28379,2e-08,8e-05,6811.078481547382,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28380,2e-08,8e-05,6811.078401547382,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28381,2e-08,8e-05,6811.078321547382,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28382,2e-08,8e-05,6811.078241547382,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28383,2e-08,8e-05,6811.0781615473825,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28384,2e-08,8e-05,6811.078081547383,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28385,2e-08,8e-05,6811.078001547383,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28386,2e-08,8e-05,6811.077921547383,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28387,2e-08,8e-05,6811.077841547383,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28388,2e-08,8e-05,6811.0777615473835,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28389,2e-08,8e-05,6811.077681547384,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28390,2e-08,8e-05,6811.077601547384,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28391,2e-08,8e-05,6811.077521547384,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28392,2e-08,8e-05,6811.077441547384,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28393,2e-08,8e-05,6811.0773615473845,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28394,2e-08,8e-05,6811.077281547385,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28395,2e-08,8e-05,6811.077201547385,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28396,2e-08,8e-05,6811.077121547385,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28397,2e-08,8e-05,6811.077041547385,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28398,2e-08,8e-05,6811.0769615473855,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28399,2e-08,8e-05,6811.076881547386,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28400,2e-08,8e-05,6811.076801547386,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28401,2e-08,8e-05,6811.076721547386,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28402,2e-08,8e-05,6811.076641547386,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28403,2e-08,8e-05,6811.0765615473865,1.0013580322265624e-12,0.6000000000000001,57,2123-04
28404,2e-08,8e-05,6811.076481547387,1.0013580322265624e-12,0.6000000000000001,57,2123-04
