real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
14195,3.4059379994919096e-08,0.00013623751997967639,189131.0735377488,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14196,3.405937997038497e-08,0.00013623751988153988,189131.07340151127,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14197,3.405937994585085e-08,0.0001362375197834034,189131.07326527374,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14198,3.405937992131672e-08,0.00013623751968526687,189131.0731290362,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14199,3.405937989678259e-08,0.00013623751958713036,189131.07299279867,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14200,3.405937987224846e-08,0.00013623751948899386,189131.07285656114,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14201,3.405937984771434e-08,0.00013623751939085735,189131.0727203236,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14202,3.405937982318021e-08,0.00013623751929272082,189131.07258408607,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14203,3.405937979864608e-08,0.00013623751919458432,189131.07244784854,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14204,3.405937977411195e-08,0.0001362375190964478,189131.072311611,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14205,3.405937974957782e-08,0.00013623751899831128,189131.07217537347,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14206,3.40593797250437e-08,0.0001362375189001748,189131.07203913594,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14207,3.405937970050957e-08,0.00013623751880203827,189131.0719028984,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14208,3.405937967597544e-08,0.00013623751870390176,189131.0717666609,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14209,3.405937965144131e-08,0.00013623751860576526,189131.0716304234,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14210,3.4059379626907195e-08,0.00013623751850762878,189131.0714941859,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14211,3.405937960237307e-08,0.0001362375184094923,189131.07135794839,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14212,3.405937957783895e-08,0.0001362375183113558,189131.07122171088,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14213,3.405937955330483e-08,0.00013623751821321931,189131.07108547338,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14214,3.4059379528770706e-08,0.00013623751811508284,189131.07094923587,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14215,3.405937950423658e-08,0.00013623751801694633,189131.07081299837,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14216,3.405937947970246e-08,0.00013623751791880983,189131.07067676086,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14217,3.405937945516834e-08,0.00013623751782067337,189131.07054052336,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14218,3.4059379430634216e-08,0.00013623751772253687,189131.07040428586,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14219,3.405937940610009e-08,0.00013623751762440036,189131.07026804835,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14220,3.405937938156597e-08,0.00013623751752626389,189131.07013181085,1.0013580322265624e-12,0.17983924231707737,33,2121-07
14221,2.832035159278658e-08,0.00011328140637114632,189131.07001852946,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14222,2.8320351575823904e-08,0.00011328140630329562,189131.06990524806,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14223,2.832035155886123e-08,0.00011328140623544492,189131.06979196667,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14224,2.8320351541898554e-08,0.00011328140616759422,189131.06967868528,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14225,2.832035152493588e-08,0.00011328140609974352,189131.0695654039,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14226,2.8320351507973203e-08,0.00011328140603189282,189131.0694521225,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14227,2.8320351491010528e-08,0.00011328140596404212,189131.0693388411,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14228,2.8320351474047853e-08,0.00011328140589619142,189131.0692255597,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14229,2.832035145708518e-08,0.00011328140582834073,189131.06911227832,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14230,2.8320351440122506e-08,0.00011328140576049003,189131.06899899693,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14231,2.832035142315983e-08,0.00011328140569263933,189131.06888571553,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14232,2.8320351406197155e-08,0.00011328140562478861,189131.06877243414,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14233,2.832035138923448e-08,0.00011328140555693791,189131.06865915275,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14234,2.8320351372271805e-08,0.00011328140548908721,189131.06854587136,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14235,2.832035135530913e-08,0.00011328140542123651,189131.06843258996,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14236,2.8320351338346455e-08,0.00011328140535338581,189131.06831930857,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14237,2.832035132138378e-08,0.00011328140528553511,189131.06820602718,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14238,2.8320351304421104e-08,0.00011328140521768441,189131.0680927458,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14239,2.8320351287458432e-08,0.00011328140514983373,189131.0679794644,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14240,2.8320351270495757e-08,0.00011328140508198303,189131.067866183,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14241,2.8320351253533082e-08,0.00011328140501413233,189131.0677529016,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14242,2.8320351236570407e-08,0.00011328140494628163,189131.06763962022,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14243,2.8320351219607732e-08,0.00011328140487843093,189131.06752633883,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14244,2.8320351202645057e-08,0.00011328140481058023,189131.06741305743,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14245,2.832035118568238e-08,0.00011328140474272953,189131.06729977604,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14246,2.8320351168719703e-08,0.00011328140467487881,189131.06718649465,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14247,2.8320351151757028e-08,0.00011328140460702811,189131.06707321326,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14248,2.8320351134794352e-08,0.00011328140453917741,189131.06695993186,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14249,2.8320351117831677e-08,0.00011328140447132671,189131.06684665047,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14250,2.832035110086901e-08,0.00011328140440347604,189131.06673336908,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14251,2.8320351083906334e-08,0.00011328140433562534,189131.0666200877,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14252,2.8320351066943655e-08,0.00011328140426777463,189131.0665068063,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14253,2.832035104998098e-08,0.00011328140419992391,189131.0663935249,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14254,2.8320351033018305e-08,0.00011328140413207321,189131.0662802435,1.0013580322265624e-12,0.1495362120140471,34,2121-08
14255,1.893879123632962e-08,7.575516494531848e-05,189131.06620448834,1.0013580322265624e-12,0.1,35,2121-09
14256,1.8938791228743816e-08,7.575516491497527e-05,189131.06612873316,1.0013580322265624e-12,0.1,35,2121-09
14257,1.893879122115801e-08,7.575516488463204e-05,189131.06605297799,1.0013580322265624e-12,0.1,35,2121-09
14258,1.8938791213572202e-08,7.575516485428881e-05,189131.0659772228,1.0013580322265624e-12,0.1,35,2121-09
14259,1.89387912059864e-08,7.57551648239456e-05,189131.06590146763,1.0013580322265624e-12,0.1,35,2121-09
14260,1.8938791198400595e-08,7.575516479360238e-05,189131.06582571246,1.0013580322265624e-12,0.1,35,2121-09
14261,1.893879119081479e-08,7.575516476325916e-05,189131.06574995728,1.0013580322265624e-12,0.1,35,2121-09
14262,1.8938791183228984e-08,7.575516473291593e-05,189131.0656742021,1.0013580322265624e-12,0.1,35,2121-09
14263,1.893879117564318e-08,7.575516470257272e-05,189131.06559844693,1.0013580322265624e-12,0.1,35,2121-09
14264,1.8938791168057373e-08,7.575516467222949e-05,189131.06552269176,1.0013580322265624e-12,0.1,35,2121-09
14265,1.8938791160471568e-08,7.575516464188627e-05,189131.06544693658,1.0013580322265624e-12,0.1,35,2121-09
14266,1.8938791152885762e-08,7.575516461154305e-05,189131.0653711814,1.0013580322265624e-12,0.1,35,2121-09
14267,1.8938791145299957e-08,7.575516458119983e-05,189131.06529542623,1.0013580322265624e-12,0.1,35,2121-09
14268,1.893879113771415e-08,7.57551645508566e-05,189131.06521967106,1.0013580322265624e-12,0.1,35,2121-09
14269,1.8938791130128346e-08,7.575516452051338e-05,189131.06514391588,1.0013580322265624e-12,0.1,35,2121-09
14270,1.893879112254254e-08,7.575516449017016e-05,189131.0650681607,1.0013580322265624e-12,0.1,35,2121-09
14271,1.8938791114956735e-08,7.575516445982694e-05,189131.06499240553,1.0013580322265624e-12,0.1,35,2121-09
14272,1.893879110737093e-08,7.575516442948372e-05,189131.06491665036,1.0013580322265624e-12,0.1,35,2121-09
14273,1.8938791099785125e-08,7.57551643991405e-05,189131.06484089518,1.0013580322265624e-12,0.1,35,2121-09
14274,1.893879109219932e-08,7.575516436879728e-05,189131.06476514,1.0013580322265624e-12,0.1,35,2121-09
14275,1.8938791084613514e-08,7.575516433845405e-05,189131.06468938483,1.0013580322265624e-12,0.1,35,2121-09
14276,1.893879107702771e-08,7.575516430811083e-05,189131.06461362966,1.0013580322265624e-12,0.1,35,2121-09
14277,1.8938791069441903e-08,7.575516427776761e-05,189131.06453787448,1.0013580322265624e-12,0.1,35,2121-09
14278,1.8938791061856098e-08,7.575516424742439e-05,189131.0644621193,1.0013580322265624e-12,0.1,35,2121-09
14279,1.8938791054270292e-08,7.575516421708117e-05,189131.06438636413,1.0013580322265624e-12,0.1,35,2121-09
14280,1.893879104668449e-08,7.575516418673796e-05,189131.06431060896,1.0013580322265624e-12,0.1,35,2121-09
14281,1.893879103909868e-08,7.575516415639473e-05,189131.06423485378,1.0013580322265624e-12,0.1,35,2121-09
14282,1.8938791031512876e-08,7.57551641260515e-05,189131.0641590986,1.0013580322265624e-12,0.1,35,2121-09
14283,1.893879102392707e-08,7.575516409570828e-05,189131.06408334343,1.0013580322265624e-12,0.1,35,2121-09
14284,1.893879101634127e-08,7.575516406536508e-05,189131.06400758825,1.0013580322265624e-12,0.1,35,2121-09
14285,1.893879100875546e-08,7.575516403502184e-05,189131.06393183308,1.0013580322265624e-12,0.1,35,2121-09
14286,1.8938791001169654e-08,7.575516400467862e-05,189131.0638560779,1.0013580322265624e-12,0.1,35,2121-09
14287,1.893879099358385e-08,7.57551639743354e-05,189131.06378032273,1.0013580322265624e-12,0.1,35,2121-09
14288,1.8938790985998047e-08,7.57551639439922e-05,189131.06370456755,1.0013580322265624e-12,0.1,35,2121-09
14289,1.893879097841224e-08,7.575516391364897e-05,189131.06362881238,1.0013580322265624e-12,0.1,35,2121-09
14290,1.8938790970826433e-08,7.575516388330573e-05,189131.0635530572,1.0013580322265624e-12,0.1,36,2121-10
14291,1.8938790963240628e-08,7.575516385296251e-05,189131.06347730203,1.0013580322265624e-12,0.1,36,2121-10
14292,1.8938790955654825e-08,7.57551638226193e-05,189131.06340154685,1.0013580322265624e-12,0.1,36,2121-10
14293,1.893879094806902e-08,7.575516379227608e-05,189131.06332579168,1.0013580322265624e-12,0.1,36,2121-10
14294,1.893879094048321e-08,7.575516376193284e-05,189131.0632500365,1.0013580322265624e-12,0.1,36,2121-10
14295,1.8938790932897406e-08,7.575516373158963e-05,189131.06317428133,1.0013580322265624e-12,0.1,36,2121-10
14296,1.8938790925311604e-08,7.575516370124642e-05,189131.06309852615,1.0013580322265624e-12,0.1,36,2121-10
14297,1.89387909177258e-08,7.575516367090319e-05,189131.06302277098,1.0013580322265624e-12,0.1,36,2121-10
14298,1.8938790910139993e-08,7.575516364055997e-05,189131.0629470158,1.0013580322265624e-12,0.1,36,2121-10
14299,1.8938790902554184e-08,7.575516361021673e-05,189131.06287126063,1.0013580322265624e-12,0.1,36,2121-10
14300,1.8938790894968382e-08,7.575516357987353e-05,189131.06279550545,1.0013580322265624e-12,0.1,36,2121-10
14301,1.8938790887382577e-08,7.57551635495303e-05,189131.06271975028,1.0013580322265624e-12,0.1,36,2121-10
14302,1.893879087979677e-08,7.575516351918709e-05,189131.0626439951,1.0013580322265624e-12,0.1,36,2121-10
14303,1.8938790872210963e-08,7.575516348884385e-05,189131.06256823993,1.0013580322265624e-12,0.1,36,2121-10
14304,1.893879086462516e-08,7.575516345850064e-05,189131.06249248475,1.0013580322265624e-12,0.1,36,2121-10
14305,1.8938790857039355e-08,7.575516342815742e-05,189131.06241672958,1.0013580322265624e-12,0.1,36,2121-10
14306,1.893879084945355e-08,7.57551633978142e-05,189131.0623409744,1.0013580322265624e-12,0.1,36,2121-10
14307,1.8938790841867745e-08,7.575516336747098e-05,189131.06226521923,1.0013580322265624e-12,0.1,36,2121-10
14308,1.893879083428194e-08,7.575516333712775e-05,189131.06218946405,1.0013580322265624e-12,0.1,36,2121-10
14309,1.8938790826696134e-08,7.575516330678454e-05,189131.06211370887,1.0013580322265624e-12,0.1,36,2121-10
14310,1.893879081911033e-08,7.575516327644131e-05,189131.0620379537,1.0013580322265624e-12,0.1,36,2121-10
14311,1.8938790811524523e-08,7.575516324609809e-05,189131.06196219852,1.0013580322265624e-12,0.1,36,2121-10
14312,1.8938790803938718e-08,7.575516321575487e-05,189131.06188644335,1.0013580322265624e-12,0.1,36,2121-10
14313,1.8938790796352912e-08,7.575516318541164e-05,189131.06181068817,1.0013580322265624e-12,0.1,36,2121-10
14314,1.8938790788767107e-08,7.575516315506843e-05,189131.061734933,1.0013580322265624e-12,0.1,36,2121-10
14315,1.89387907811813e-08,7.57551631247252e-05,189131.06165917782,1.0013580322265624e-12,0.1,36,2121-10
14316,1.8938790773595496e-08,7.575516309438199e-05,189131.06158342265,1.0013580322265624e-12,0.1,36,2121-10
14317,1.893879076600969e-08,7.575516306403876e-05,189131.06150766747,1.0013580322265624e-12,0.1,36,2121-10
14318,1.8938790758423885e-08,7.575516303369553e-05,189131.0614319123,1.0013580322265624e-12,0.1,36,2121-10
14319,1.893879075083808e-08,7.575516300335232e-05,189131.06135615712,1.0013580322265624e-12,0.1,36,2121-10
14320,1.8938790743252275e-08,7.57551629730091e-05,189131.06128040195,1.0013580322265624e-12,0.1,36,2121-10
14321,1.893879073566647e-08,7.575516294266588e-05,189131.06120464677,1.0013580322265624e-12,0.1,36,2121-10
14322,1.8938790728080664e-08,7.575516291232265e-05,189131.0611288916,1.0013580322265624e-12,0.1,36,2121-10
14323,1.8938790720494858e-08,7.575516288197944e-05,189131.06105313642,1.0013580322265624e-12,0.1,36,2121-10
14324,1.8938790712909053e-08,7.575516285163621e-05,189131.06097738125,1.0013580322265624e-12,0.1,36,2121-10
14325,1.893879070532325e-08,7.5755162821293e-05,189131.06090162607,1.0013580322265624e-12,0.1,36,2121-10
14326,1.8938790697737442e-08,7.575516279094977e-05,189131.0608258709,1.0013580322265624e-12,0.1,37,2121-11
14327,1.8938790690151637e-08,7.575516276060654e-05,189131.06075011572,1.0013580322265624e-12,0.1,37,2121-11
14328,1.893879068256583e-08,7.575516273026333e-05,189131.06067436055,1.0013580322265624e-12,0.1,37,2121-11
14329,1.893879067498003e-08,7.575516269992011e-05,189131.06059860537,1.0013580322265624e-12,0.1,37,2121-11
14330,1.893879066739422e-08,7.575516266957689e-05,189131.0605228502,1.0013580322265624e-12,0.1,37,2121-11
14331,1.8938790659808415e-08,7.575516263923366e-05,189131.06044709502,1.0013580322265624e-12,0.1,37,2121-11
14332,1.893879065222261e-08,7.575516260889043e-05,189131.06037133985,1.0013580322265624e-12,0.1,37,2121-11
14333,1.8938790644636808e-08,7.575516257854723e-05,189131.06029558467,1.0013580322265624e-12,0.1,37,2121-11
14334,1.8938790637051002e-08,7.5755162548204e-05,189131.0602198295,1.0013580322265624e-12,0.1,37,2121-11
14335,1.8938790629465194e-08,7.575516251786078e-05,189131.06014407432,1.0013580322265624e-12,0.1,37,2121-11
14336,1.8938790621879388e-08,7.575516248751755e-05,189131.06006831914,1.0013580322265624e-12,0.1,37,2121-11
14337,1.8938790614293586e-08,7.575516245717435e-05,189131.05999256397,1.0013580322265624e-12,0.1,37,2121-11
14338,1.893879060670778e-08,7.575516242683112e-05,189131.0599168088,1.0013580322265624e-12,0.1,37,2121-11
14339,1.8938790599121972e-08,7.57551623964879e-05,189131.05984105362,1.0013580322265624e-12,0.1,37,2121-11
14340,1.8938790591536167e-08,7.575516236614467e-05,189131.05976529844,1.0013580322265624e-12,0.1,37,2121-11
14341,1.8938790583950365e-08,7.575516233580145e-05,189131.05968954327,1.0013580322265624e-12,0.1,37,2121-11
14342,1.893879057636456e-08,7.575516230545824e-05,189131.0596137881,1.0013580322265624e-12,0.1,37,2121-11
14343,1.8938790568778754e-08,7.575516227511501e-05,189131.05953803292,1.0013580322265624e-12,0.1,37,2121-11
14344,1.8938790561192945e-08,7.575516224477179e-05,189131.05946227774,1.0013580322265624e-12,0.1,37,2121-11
14345,1.8938790553607143e-08,7.575516221442857e-05,189131.05938652257,1.0013580322265624e-12,0.1,37,2121-11
14346,1.8938790546021338e-08,7.575516218408534e-05,189131.0593107674,1.0013580322265624e-12,0.1,37,2121-11
14347,1.8938790538435532e-08,7.575516215374213e-05,189131.05923501222,1.0013580322265624e-12,0.1,37,2121-11
14348,1.8938790530849724e-08,7.575516212339889e-05,189131.05915925704,1.0013580322265624e-12,0.1,37,2121-11
14349,1.893879052326392e-08,7.575516209305569e-05,189131.05908350187,1.0013580322265624e-12,0.1,37,2121-11
14350,1.8938790515678116e-08,7.575516206271246e-05,189131.0590077467,1.0013580322265624e-12,0.1,37,2121-11
14351,1.893879050809231e-08,7.575516203236925e-05,189131.05893199152,1.0013580322265624e-12,0.1,37,2121-11
14352,1.8938790500506505e-08,7.575516200202602e-05,189131.05885623634,1.0013580322265624e-12,0.1,37,2121-11
14353,1.89387904929207e-08,7.57551619716828e-05,189131.05878048117,1.0013580322265624e-12,0.1,37,2121-11
14354,1.8938790485334895e-08,7.575516194133958e-05,189131.058704726,1.0013580322265624e-12,0.1,37,2121-11
14355,1.893879047774909e-08,7.575516191099635e-05,189131.05862897082,1.0013580322265624e-12,0.1,37,2121-11
14356,1.8938790470163284e-08,7.575516188065314e-05,189131.05855321564,1.0013580322265624e-12,0.1,37,2121-11
14357,1.8938790462577478e-08,7.575516185030991e-05,189131.05847746046,1.0013580322265624e-12,0.1,37,2121-11
14358,1.8938790454991673e-08,7.57551618199667e-05,189131.0584017053,1.0013580322265624e-12,0.1,37,2121-11
14359,1.8938790447405868e-08,7.575516178962347e-05,189131.0583259501,1.0013580322265624e-12,0.1,37,2121-11
14360,1.8938790439820062e-08,7.575516175928026e-05,189131.05825019494,1.0013580322265624e-12,0.1,37,2121-11
14361,1.8938790432234257e-08,7.575516172893703e-05,189131.05817443976,1.0013580322265624e-12,0.1,37,2121-11
14362,1.893879042464845e-08,7.57551616985938e-05,189131.0580986846,1.0013580322265624e-12,0.1,37,2121-11
14363,1.8938790417062646e-08,7.575516166825059e-05,189131.0580229294,1.0013580322265624e-12,0.1,39,2121-12
14364,1.893879040947684e-08,7.575516163790736e-05,189131.05794717424,1.0013580322265624e-12,0.1,39,2121-12
14365,1.8938790401891035e-08,7.575516160756415e-05,189131.05787141906,1.0013580322265624e-12,0.1,39,2121-12
14366,1.893879039430523e-08,7.575516157722092e-05,189131.0577956639,1.0013580322265624e-12,0.1,39,2121-12
14367,1.8938790386719424e-08,7.57551615468777e-05,189131.0577199087,1.0013580322265624e-12,0.1,39,2121-12
14368,1.893879037913362e-08,7.575516151653448e-05,189131.05764415354,1.0013580322265624e-12,0.1,39,2121-12
14369,1.8938790371547814e-08,7.575516148619125e-05,189131.05756839836,1.0013580322265624e-12,0.1,39,2121-12
14370,1.893879036396201e-08,7.575516145584805e-05,189131.0574926432,1.0013580322265624e-12,0.1,39,2121-12
14371,1.8938790356376203e-08,7.575516142550481e-05,189131.057416888,1.0013580322265624e-12,0.1,39,2121-12
14372,1.8938790348790397e-08,7.57551613951616e-05,189131.05734113284,1.0013580322265624e-12,0.1,39,2121-12
14373,1.8938790341204592e-08,7.575516136481837e-05,189131.05726537766,1.0013580322265624e-12,0.1,39,2121-12
14374,1.893879033361879e-08,7.575516133447515e-05,189131.0571896225,1.0013580322265624e-12,0.1,39,2121-12
14375,1.893879032603298e-08,7.575516130413193e-05,189131.0571138673,1.0013580322265624e-12,0.1,39,2121-12
14376,1.8938790318447176e-08,7.57551612737887e-05,189131.05703811214,1.0013580322265624e-12,0.1,39,2121-12
14377,1.893879031086137e-08,7.575516124344548e-05,189131.05696235696,1.0013580322265624e-12,0.1,39,2121-12
14378,1.893879030327557e-08,7.575516121310227e-05,189131.0568866018,1.0013580322265624e-12,0.1,39,2121-12
14379,1.8938790295689763e-08,7.575516118275906e-05,189131.0568108466,1.0013580322265624e-12,0.1,39,2121-12
14380,1.8938790288103954e-08,7.575516115241582e-05,189131.05673509144,1.0013580322265624e-12,0.1,39,2121-12
14381,1.893879028051815e-08,7.57551611220726e-05,189131.05665933626,1.0013580322265624e-12,0.1,39,2121-12
14382,1.8938790272932347e-08,7.575516109172939e-05,189131.05658358108,1.0013580322265624e-12,0.1,39,2121-12
14383,1.893879026534654e-08,7.575516106138616e-05,189131.0565078259,1.0013580322265624e-12,0.1,39,2121-12
14384,1.8938790257760733e-08,7.575516103104293e-05,189131.05643207073,1.0013580322265624e-12,0.1,39,2121-12
14385,1.8938790250174927e-08,7.57551610006997e-05,189131.05635631556,1.0013580322265624e-12,0.1,39,2121-12
14386,1.8938790242589125e-08,7.57551609703565e-05,189131.05628056038,1.0013580322265624e-12,0.1,39,2121-12
14387,1.893879023500332e-08,7.575516094001328e-05,189131.0562048052,1.0013580322265624e-12,0.1,39,2121-12
14388,1.8938790227417515e-08,7.575516090967006e-05,189131.05612905003,1.0013580322265624e-12,0.1,39,2121-12
14389,1.8938790219831706e-08,7.575516087932682e-05,189131.05605329486,1.0013580322265624e-12,0.1,39,2121-12
14390,1.8938790212245904e-08,7.575516084898361e-05,189131.05597753968,1.0013580322265624e-12,0.1,39,2121-12
14391,1.8938790204660098e-08,7.57551608186404e-05,189131.0559017845,1.0013580322265624e-12,0.1,39,2121-12
14392,1.8938790197074293e-08,7.575516078829717e-05,189131.05582602933,1.0013580322265624e-12,0.1,39,2121-12
14393,1.8938790189488484e-08,7.575516075795394e-05,189131.05575027416,1.0013580322265624e-12,0.1,39,2121-12
14394,1.8938790181902682e-08,7.575516072761073e-05,189131.05567451898,1.0013580322265624e-12,0.1,39,2121-12
14395,1.8938790174316877e-08,7.575516069726751e-05,189131.0555987638,1.0013580322265624e-12,0.1,39,2121-12
14396,1.893879016673107e-08,7.575516066692429e-05,189131.05552300863,1.0013580322265624e-12,0.1,39,2121-12
14397,1.8938790159145266e-08,7.575516063658106e-05,189131.0554472535,1.0013580322265624e-12,0.1,39,2121-12
14398,1.893879015155946e-08,7.575516060623784e-05,189131.05537149834,1.0013580322265624e-12,0.1,39,2121-12
14399,1.893879014397366e-08,7.575516057589463e-05,189131.0552957432,1.0013580322265624e-12,0.1,39,2121-12
14400,1.8938790136387856e-08,7.575516054555143e-05,189131.05521998805,1.0013580322265624e-12,0.1,39,2121-12
14401,1.8938790128802054e-08,7.575516051520822e-05,189131.0551442329,1.0013580322265624e-12,0.1,39,2121-12
14402,1.8938790121216252e-08,7.5755160484865e-05,189131.05506847776,1.0013580322265624e-12,0.1,41,2122-01
14403,1.893879011363045e-08,7.57551604545218e-05,189131.0549927226,1.0013580322265624e-12,0.1,41,2122-01
14404,1.8938790106044648e-08,7.575516042417859e-05,189131.05491696746,1.0013580322265624e-12,0.1,41,2122-01
14405,1.8938790098458846e-08,7.575516039383539e-05,189131.05484121232,1.0013580322265624e-12,0.1,41,2122-01
14406,1.8938790090873044e-08,7.575516036349217e-05,189131.05476545717,1.0013580322265624e-12,0.1,41,2122-01
14407,1.8938790083287242e-08,7.575516033314896e-05,189131.05468970202,1.0013580322265624e-12,0.1,41,2122-01
14408,1.893879007570144e-08,7.575516030280576e-05,189131.05461394688,1.0013580322265624e-12,0.1,41,2122-01
14409,1.8938790068115638e-08,7.575516027246255e-05,189131.05453819173,1.0013580322265624e-12,0.1,41,2122-01
14410,1.8938790060529836e-08,7.575516024211935e-05,189131.0544624366,1.0013580322265624e-12,0.1,41,2122-01
14411,1.8938790052944034e-08,7.575516021177613e-05,189131.05438668144,1.0013580322265624e-12,0.1,41,2122-01
14412,1.893879004535823e-08,7.575516018143292e-05,189131.0543109263,1.0013580322265624e-12,0.1,41,2122-01
14413,1.893879003777243e-08,7.575516015108972e-05,189131.05423517115,1.0013580322265624e-12,0.1,41,2122-01
14414,1.8938790030186624e-08,7.575516012074649e-05,189131.054159416,1.0013580322265624e-12,0.1,41,2122-01
14415,1.8938790022600822e-08,7.575516009040329e-05,189131.05408366086,1.0013580322265624e-12,0.1,41,2122-01
14416,1.893879001501502e-08,7.575516006006008e-05,189131.0540079057,1.0013580322265624e-12,0.1,41,2122-01
14417,1.8938790007429218e-08,7.575516002971688e-05,189131.05393215056,1.0013580322265624e-12,0.1,41,2122-01
14418,1.8938789999843416e-08,7.575515999937366e-05,189131.05385639542,1.0013580322265624e-12,0.1,41,2122-01
14419,1.8938789992257614e-08,7.575515996903045e-05,189131.05378064027,1.0013580322265624e-12,0.1,41,2122-01
14420,1.893878998467181e-08,7.575515993868725e-05,189131.05370488513,1.0013580322265624e-12,0.1,41,2122-01
14421,1.893878997708601e-08,7.575515990834404e-05,189131.05362912998,1.0013580322265624e-12,0.1,41,2122-01
14422,1.8938789969500207e-08,7.575515987800083e-05,189131.05355337483,1.0013580322265624e-12,0.1,41,2122-01
14423,1.8938789961914402e-08,7.575515984765761e-05,189131.0534776197,1.0013580322265624e-12,0.1,41,2122-01
14424,1.89387899543286e-08,7.57551598173144e-05,189131.05340186454,1.0013580322265624e-12,0.1,41,2122-01
14425,1.8938789946742798e-08,7.57551597869712e-05,189131.0533261094,1.0013580322265624e-12,0.1,41,2122-01
14426,1.8938789939156996e-08,7.575515975662798e-05,189131.05325035425,1.0013580322265624e-12,0.1,41,2122-01
14427,1.8938789931571194e-08,7.575515972628478e-05,189131.0531745991,1.0013580322265624e-12,0.1,41,2122-01
14428,1.893878992398539e-08,7.575515969594157e-05,189131.05309884396,1.0013580322265624e-12,0.1,41,2122-01
14429,1.893878991639959e-08,7.575515966559835e-05,189131.0530230888,1.0013580322265624e-12,0.1,41,2122-01
14430,1.8938789908813787e-08,7.575515963525515e-05,189131.05294733366,1.0013580322265624e-12,0.1,41,2122-01
14431,1.8938789901227982e-08,7.575515960491192e-05,189131.05287157852,1.0013580322265624e-12,0.1,41,2122-01
14432,1.893878989364218e-08,7.575515957456872e-05,189131.05279582337,1.0013580322265624e-12,0.1,41,2122-01
14433,1.8938789886056378e-08,7.575515954422551e-05,189131.05272006823,1.0013580322265624e-12,0.1,41,2122-01
14434,1.8938789878470576e-08,7.575515951388231e-05,189131.05264431308,1.0013580322265624e-12,0.1,41,2122-01
14435,1.8938789870884774e-08,7.57551594835391e-05,189131.05256855793,1.0013580322265624e-12,0.1,41,2122-01
14436,1.893878986329897e-08,7.575515945319588e-05,189131.0524928028,1.0013580322265624e-12,0.1,41,2122-01
